,backers_count,blurb,category.id,category.name,category.parent_id,category.position,category.slug,category.urls.web.discover,country,created_at,creator.avatar.medium,creator.avatar.small,creator.avatar.thumb,creator.id,creator.name,creator.slug,creator.urls.api.user,creator.urls.web.user,currency,currency_symbol,currency_trailing_code,deadline,disable_communication,goal,id,launched_at,location.country,location.displayable_name,location.id,location.is_root,location.name,location.short_name,location.slug,location.state,location.type,location.urls.api.nearby_projects,location.urls.web.discover,location.urls.web.location,name,photo.1024x768,photo.1536x1152,photo.ed,photo.full,photo.little,photo.med,photo.small,photo.thumb,pledged,profile.background_color,profile.background_image_attributes.id,profile.background_image_attributes.image_urls.default,profile.background_image_opacity,profile.blurb,profile.feature_image_attributes.id,profile.feature_image_attributes.image_urls.default,profile.id,profile.link_background_color,profile.link_text,profile.link_text_color,profile.link_url,profile.name,profile.project_id,profile.should_show_feature_image,profile.show_feature_image,profile.state,profile.state_changed_at,profile.text_color,slug,spotlight,state,state_changed_at,static_usd_rate,urls.web.project,urls.web.rewards,usd_pledged,duration
9173,66,Iced Cream is the first book of poetry and art by legendary Rockford artist Jesus Correa and the fifth book by Zombie Logic Press.,50,Poetry,18.0,10,publishing/poetry,http://www.kickstarter.com/discover/categories/publishing/poetry,US,1401053950,https://d15chbti7ht62o.cloudfront.net/avatars/4818899/Black_White_Peas.medium.jpg?1401053786,https://d15chbti7ht62o.cloudfront.net/avatars/4818899/Black_White_Peas.small.jpg?1401053786,https://d15chbti7ht62o.cloudfront.net/avatars/4818899/Black_White_Peas.thumb.jpg?1401053786,2090732289,Thomas L. Vaultonburg,zombielogic,https://api.kickstarter.com/v1/users/2090732289?signature=1428051020.e4953de4fad0c89e8aea7a02fec311ecd2bb2f82,https://www.kickstarter.com/profile/zombielogic,USD,$,True,1404425040,False,948.0,1261114674,1402014776,US,"Rockford, IL",2483357.0,False,Rockford,"Rockford, IL",rockford-il,IL,Town,https://api.kickstarter.com/v1/discover?signature=1428019215.af9bddf67397e7315e0aff8298537b407e60c6f9&woe_id=2483357,https://www.kickstarter.com/discover/places/rockford-il,https://www.kickstarter.com/locations/rockford-il,Scream For Iced Cream By Jesus Abraham Correa VII,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-1024x768.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-1536x1152.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-ed.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-full.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-little.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-med.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-small.jpg?1401809471,https://d15chbti7ht62o.cloudfront.net/projects/1015254/photo-thumb.jpg?1401809471,2045.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1015254/photo-original.jpg?v=1401809471&w=1536&h=1152&fit=crop&auto=format&q=92&s=fa26415a44a41e1a88dbae6e0abba5bd,1038657,,,,,,1038657,True,False,inactive,1425915857,,scream-for-iced-cream-by-jesus-abraham-correa-vii,True,successful,1404425040,1.0,https://www.kickstarter.com/projects/zombielogic/scream-for-iced-cream-by-jesus-abraham-correa-vii?ref=category,https://www.kickstarter.com/projects/zombielogic/scream-for-iced-cream-by-jesus-abraham-correa-vii/rewards,2045.0,27.8965740741
11574,13,"An adult victim of child abuse must return home for Christmas, face her abusers and confront the past from which she's been running.",47,Fiction,18.0,6,publishing/fiction,http://www.kickstarter.com/discover/categories/publishing/fiction,US,1351617626,https://d15chbti7ht62o.cloudfront.net/avatars/4485861/DSC_0113.medium.jpg?1351391039,https://d15chbti7ht62o.cloudfront.net/avatars/4485861/DSC_0113.small.jpg?1351391039,https://d15chbti7ht62o.cloudfront.net/avatars/4485861/DSC_0113.thumb.jpg?1351391039,933168890,Samantha Means,,https://api.kickstarter.com/v1/users/933168890?signature=1428051262.89d7647cb0cb4084991040c0171e96ce9ff58d22,https://www.kickstarter.com/profile/933168890,USD,$,True,1356650654,False,6000.0,1328500735,1354058654,US,"Spokane, WA",2497646.0,False,Spokane,"Spokane, WA",spokane-wa,WA,Town,https://api.kickstarter.com/v1/discover?signature=1428019086.a9cab9003788acff6cd4401438ba7d5ea5a7d30c&woe_id=2497646,https://www.kickstarter.com/discover/places/spokane-wa,https://www.kickstarter.com/locations/spokane-wa,A Winter Storm - A Novel,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-1024x768.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-1536x1152.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-ed.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-full.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-little.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-med.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-small.jpg?1397801714,https://d15chbti7ht62o.cloudfront.net/projects/379214/photo-thumb.jpg?1397801714,6120.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/379214/photo-original.jpg?v=1397801714&w=1536&h=1152&fit=crop&auto=format&q=92&s=9179bf74875791cd39cee9e37b74ba3a,387987,,,,,,387987,True,False,inactive,1425915821,,a-winter-storm-a-novel,True,successful,1356650763,1.0,https://www.kickstarter.com/projects/933168890/a-winter-storm-a-novel?ref=category,https://www.kickstarter.com/projects/933168890/a-winter-storm-a-novel/rewards,6120.0,30.0
38900,74,Ready to take your game to a new level? Fridge magnets too weak? RPG Dice boring? Magnet Dice? Child's play. These are for adults!,260,Interactive Design,7.0,4,design/interactive design,http://www.kickstarter.com/discover/categories/design/interactive%20design,US,1425958435,https://d15chbti7ht62o.cloudfront.net/avatars/10496261/fb_profile_picture.medium.jpg?1408564279,https://d15chbti7ht62o.cloudfront.net/avatars/10496261/fb_profile_picture.small.jpg?1408564279,https://d15chbti7ht62o.cloudfront.net/avatars/10496261/fb_profile_picture.thumb.jpg?1408564279,2025825791,Hal Zucati,,https://api.kickstarter.com/v1/users/2025825791?signature=1428053645.770b5f2323fa1aa111bfe043b15440992d417081,https://www.kickstarter.com/profile/2025825791,USD,$,True,1428801559,False,1000.0,1566576530,1426209559,US,"Maple Valley, WA",2445301.0,False,Maple Valley,"Maple Valley, WA",maple-valley-wa,WA,Town,https://api.kickstarter.com/v1/discover?signature=1428019130.0e5926af0720761debb00ab922ca5bf31fd04b1a&woe_id=2445301,https://www.kickstarter.com/discover/places/maple-valley-wa,https://www.kickstarter.com/locations/maple-valley-wa,Magnetic Dice of Curiously Strong Attraction,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-1024x768.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-1536x1152.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-ed.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-full.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-little.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-med.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-small.jpg?1426924974,https://d15chbti7ht62o.cloudfront.net/projects/1720797/photo-thumb.jpg?1426924974,3246.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1720797/photo-original.jpg?v=1426924974&w=1536&h=1152&fit=crop&auto=format&q=92&s=950ed5bc119aca72b17b3233b72b265e,1760373,,,,,,1760373,True,False,inactive,1425958435,,dice-of-curiously-strong-attraction,False,live,1426209559,1.0,https://www.kickstarter.com/projects/2025825791/dice-of-curiously-strong-attraction?ref=category,https://www.kickstarter.com/projects/2025825791/dice-of-curiously-strong-attraction/rewards,3246.0,30.0
23235,577,"Migration is a unique, area-control, fantasy game where nations vie for valuable New World territory over generations of conquest.",34,Tabletop Games,12.0,6,games/tabletop games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,US,1368802930,https://d15chbti7ht62o.cloudfront.net/avatars/6614875/Founder_Badge-13.medium.jpg?1393314057,https://d15chbti7ht62o.cloudfront.net/avatars/6614875/Founder_Badge-13.small.jpg?1393314057,https://d15chbti7ht62o.cloudfront.net/avatars/6614875/Founder_Badge-13.thumb.jpg?1393314057,1749487011,Joe Cannon,joecannon,https://api.kickstarter.com/v1/users/1749487011?signature=1428052304.115fa34b27e2cb3441f35edaef0537048ba87bfe,https://www.kickstarter.com/profile/joecannon,USD,$,True,1394897381,False,15000.0,26359869,1392308981,US,"Mountain View, CA",2455920.0,False,Mountain View,"Mountain View, CA",mountain-view-santa-clara-ca,CA,Town,https://api.kickstarter.com/v1/discover?signature=1428019086.754bf373f2a5bc8bdb13021e811058adfbf56e44&woe_id=2455920,https://www.kickstarter.com/discover/places/mountain-view-santa-clara-ca,https://www.kickstarter.com/locations/mountain-view-santa-clara-ca,Migration,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-1024x768.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-1536x1152.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-ed.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-full.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-little.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-med.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-small.jpg?1397821011,https://d15chbti7ht62o.cloudfront.net/projects/560202/photo-thumb.jpg?1397821011,27499.18,,,,0.8,,,https://ksr-ugc.imgix.net/projects/560202/photo-original.jpg?v=1397821011&w=1536&h=1152&fit=crop&auto=format&q=92&s=6bb8c7adfb7306332d6e82e5eef77f36,573138,,,,,,573138,True,False,inactive,1425915831,,migration-0,True,successful,1394897416,1.0,https://www.kickstarter.com/projects/joecannon/migration-0?ref=category,https://www.kickstarter.com/projects/joecannon/migration-0/rewards,27499.18,29.9583333333
3040,40,"Sizzle: A Global Warming Comedy, An Edutaining show about communication and Global Warming.  Adapted by New Suit Theatre Company.",17,Theater,,15,theater,http://www.kickstarter.com/discover/categories/theater,US,1311349262,https://d15chbti7ht62o.cloudfront.net/avatars/554380/logo_green.medium.jpg?1296095768,https://d15chbti7ht62o.cloudfront.net/avatars/554380/logo_green.small.jpg?1296095768,https://d15chbti7ht62o.cloudfront.net/avatars/554380/logo_green.thumb.jpg?1296095768,1288179411,New Suit Theatre Co.,newsuit,https://api.kickstarter.com/v1/users/1288179411?signature=1428050430.4b3daf1719764e1849bef3673406a3c93f21341e,https://www.kickstarter.com/profile/newsuit,USD,$,True,1317567469,False,2500.0,838794658,1312383469,US,"Chicago, IL",2379574.0,False,Chicago,"Chicago, IL",chicago-il,IL,Town,https://api.kickstarter.com/v1/discover?signature=1428019085.b0455382fa3553735114b9669616ccf599f40420&woe_id=2379574,https://www.kickstarter.com/discover/places/chicago-il,https://www.kickstarter.com/locations/chicago-il,Sizzle: A Global Warming Comedy,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-1024x768.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-1536x1152.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-ed.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-full.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-little.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-med.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-small.jpg?1397764942,https://d15chbti7ht62o.cloudfront.net/projects/42986/photo-thumb.jpg?1397764942,2600.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/42986/photo-original.jpg?v=1397764942&w=1536&h=1152&fit=crop&auto=format&q=92&s=db49b24fc0582586c8f36005e0237585,44008,,,,,,44008,True,False,inactive,1425915803,,sizzle-a-global-warming-comedy,True,successful,1317567469,1.0,https://www.kickstarter.com/projects/newsuit/sizzle-a-global-warming-comedy?ref=category,https://www.kickstarter.com/projects/newsuit/sizzle-a-global-warming-comedy/rewards,2600.0,60.0
35761,583,"It's simple. An ultra-thin, RFID blocking cards & cash solution that secures your essentials & fits in any pocket. Made in the USA.",262,Accessories,9.0,1,fashion/accessories,http://www.kickstarter.com/discover/categories/fashion/accessories,US,1388450587,https://d15chbti7ht62o.cloudfront.net/avatars/9196847/IMG_1743.medium.jpg?1388450479,https://d15chbti7ht62o.cloudfront.net/avatars/9196847/IMG_1743.small.jpg?1388450479,https://d15chbti7ht62o.cloudfront.net/avatars/9196847/IMG_1743.thumb.jpg?1388450479,97329288,Ben Avery Lang,benalang,https://api.kickstarter.com/v1/users/97329288?signature=1428053377.7d6f73d8aeb0c5cfc719e0a6d5b74554d2b10a49,https://www.kickstarter.com/profile/benalang,USD,$,True,1409468340,False,20000.0,1513597571,1405407680,US,"Los Angeles, CA",2442047.0,False,Los Angeles,"Los Angeles, CA",los-angeles-ca,CA,Town,https://api.kickstarter.com/v1/discover?signature=1428019085.9d15f9d5dc50bd05d7cb5b032df2baa15c357603&woe_id=2442047,https://www.kickstarter.com/discover/places/los-angeles-ca,https://www.kickstarter.com/locations/los-angeles-ca,Panel - The Disappearing Wallet.,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-1024x768.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-1536x1152.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-ed.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-full.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-little.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-med.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-small.jpg?1405567502,https://d15chbti7ht62o.cloudfront.net/projects/811846/photo-thumb.jpg?1405567502,29052.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/811846/photo-original.jpg?v=1405567502&w=1536&h=1152&fit=crop&auto=format&q=92&s=cff3192b67a8bd2145eb5c81bff02206,830557,,,,,,830557,True,False,inactive,1425915845,,panel-wallet-become-an-expert-in-pocket-management,True,successful,1409468343,1.0,https://www.kickstarter.com/projects/benalang/panel-wallet-become-an-expert-in-pocket-management?ref=category,https://www.kickstarter.com/projects/benalang/panel-wallet-become-an-expert-in-pocket-management/rewards,29052.0,46.9983796296
9108,36,"A collection of stories, music and visual art inspired by the day of the dead.",47,Fiction,18.0,6,publishing/fiction,http://www.kickstarter.com/discover/categories/publishing/fiction,US,1404802606,https://d15chbti7ht62o.cloudfront.net/avatars/56177/KS_ProjectProfile.medium.jpg?1409889855,https://d15chbti7ht62o.cloudfront.net/avatars/56177/KS_ProjectProfile.small.jpg?1409889855,https://d15chbti7ht62o.cloudfront.net/avatars/56177/KS_ProjectProfile.thumb.jpg?1409889855,1071418839,IF Collective,,https://api.kickstarter.com/v1/users/1071418839?signature=1428051014.69d2030c33a0a9db5aab31b5f2611c902062c87a,https://www.kickstarter.com/profile/1071418839,USD,$,True,1412762951,False,1000.0,319255268,1410170951,US,"Seattle, WA",2490383.0,False,Seattle,"Seattle, WA",seattle-wa,WA,Town,https://api.kickstarter.com/v1/discover?signature=1428019087.6b1f0172eb373472cd4743164b29babf70d730ca&woe_id=2490383,https://www.kickstarter.com/discover/places/seattle-wa,https://www.kickstarter.com/locations/seattle-wa,Graveyard Afterparty: A Reflection on Life & Death,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-1024x768.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-1536x1152.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-ed.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-full.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-little.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-med.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-small.jpg?1409888504,https://d15chbti7ht62o.cloudfront.net/projects/1089538/photo-thumb.jpg?1409888504,1833.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1089538/photo-original.jpg?v=1409888504&w=1536&h=1152&fit=crop&auto=format&q=92&s=d699d1d8f432489f7885c512678bd6f8,1114643,,,,,,1114643,True,False,inactive,1425915862,,graveyard-afterparty-a-reflection-on-life-and-deat,True,successful,1412762951,1.0,https://www.kickstarter.com/projects/1071418839/graveyard-afterparty-a-reflection-on-life-and-deat?ref=category,https://www.kickstarter.com/projects/1071418839/graveyard-afterparty-a-reflection-on-life-and-deat/rewards,1833.0,30.0
41590,4,"Want a Nickname, or to know your Alter Egos name?",260,Interactive Design,7.0,4,design/interactive design,http://www.kickstarter.com/discover/categories/design/interactive%20design,US,1405107005,https://d15chbti7ht62o.cloudfront.net/avatars/3535902/gcme.medium.jpg?1345679896,https://d15chbti7ht62o.cloudfront.net/avatars/3535902/gcme.small.jpg?1345679896,https://d15chbti7ht62o.cloudfront.net/avatars/3535902/gcme.thumb.jpg?1345679896,800686571,"Casey ""Bird Man"" Moran",,https://api.kickstarter.com/v1/users/800686571?signature=1428053874.382e3ba3dd401dc70f467974b2f33929732dd2af,https://www.kickstarter.com/profile/800686571,USD,$,True,1408846425,False,50.0,151613697,1406254425,US,"Scottsdale, AZ",2490057.0,False,Scottsdale,"Scottsdale, AZ",scottsdale-az,AZ,Town,https://api.kickstarter.com/v1/discover?signature=1428019097.a9c9dc47edb5a82f102db00d50d57a77de9dd8ef&woe_id=2490057,https://www.kickstarter.com/discover/places/scottsdale-az,https://www.kickstarter.com/locations/scottsdale-az,Nicknames and your Alter Ego,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-1024x768.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-1536x1152.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-ed.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-full.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-little.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-med.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-small.jpg?1405311408,https://d15chbti7ht62o.cloudfront.net/projects/1140194/photo-thumb.jpg?1405311408,66.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1140194/photo-original.jpg?v=1405311408&w=1536&h=1152&fit=crop&auto=format&q=92&s=292e76515c5dd9ca0aa111ac82cd3488,1166472,,,,,,1166472,True,False,inactive,1425915865,,nicknames-and-your-alter-ego,True,successful,1408846425,1.0,https://www.kickstarter.com/projects/800686571/nicknames-and-your-alter-ego?ref=category,https://www.kickstarter.com/projects/800686571/nicknames-and-your-alter-ego/rewards,66.0,30.0
13222,68,Walking from Minneapolis to Chicago on an epic photographic journey inspired by the Pioneering Spirit of Adventure. And making a book if we survive.,15,Photography,,12,photography,http://www.kickstarter.com/discover/categories/photography,US,1273723185,https://www.kickstarter.com/assets/users/missing_medium.png,https://www.kickstarter.com/assets/users/missing_small.png,https://www.kickstarter.com/assets/users/missing_thumb.png,1034168593,Meg Dolan,,https://api.kickstarter.com/v1/users/1034168593?signature=1428051431.02cb5d72fa917d726c67d7e5f85a50e529d7782a,https://www.kickstarter.com/profile/1034168593,USD,$,True,1278046740,False,2200.0,531088601,1273809266,,,,,,,,,,,,,Impressions of the Midland: A Photographic Walk from Minneapolis to Chicago,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-1024x768.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-1536x1152.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-ed.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-full.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-little.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-med.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-small.jpg?1397755787,https://d15chbti7ht62o.cloudfront.net/projects/5947/photo-thumb.jpg?1397755787,2236.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/5947/photo-original.jpg?v=1397755787&w=1536&h=1152&fit=crop&auto=format&q=92&s=be4d8cf7c750648965be398dd96471f8,6118,,,,,,6118,True,False,inactive,1425915800,,impressions-of-the-midland-a-photographic-walk-fro,True,successful,1278046821,1.0,https://www.kickstarter.com/projects/1034168593/impressions-of-the-midland-a-photographic-walk-fro?ref=category,https://www.kickstarter.com/projects/1034168593/impressions-of-the-midland-a-photographic-walk-fro/rewards,2236.0,49.044837963
11036,107,Take risks. Defy the status quo. Live your passions.,48,Nonfiction,18.0,8,publishing/nonfiction,http://www.kickstarter.com/discover/categories/publishing/nonfiction,US,1412290341,https://d15chbti7ht62o.cloudfront.net/avatars/12520520/IMG_3490.medium.jpg?1412309504,https://d15chbti7ht62o.cloudfront.net/avatars/12520520/IMG_3490.small.jpg?1412309504,https://d15chbti7ht62o.cloudfront.net/avatars/12520520/IMG_3490.thumb.jpg?1412309504,2053077222,Jesse Tevelow,,https://api.kickstarter.com/v1/users/2053077222?signature=1428051207.6e83d30aed38ebee6be241007ff5eb516c5667ac,https://www.kickstarter.com/profile/2053077222,USD,$,True,1418284740,False,15000.0,815620242,1415420844,US,"Santa Monica, CA",2488892.0,False,Santa Monica,"Santa Monica, CA",santa-monica-ca,CA,Town,https://api.kickstarter.com/v1/discover?signature=1428019095.500425c51d2c812ff7c80c29b52d8d4d851aa166&woe_id=2488892,https://www.kickstarter.com/discover/places/santa-monica-ca,https://www.kickstarter.com/locations/santa-monica-ca,The Connection Algorithm,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-1024x768.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-1536x1152.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-ed.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-full.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-little.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-med.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-small.jpg?1417806507,https://d15chbti7ht62o.cloudfront.net/projects/1376669/photo-thumb.jpg?1417806507,16825.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1376669/photo-original.png?v=1417806507&w=1536&h=1152&fit=crop&auto=format&lossless=true&s=92b592b52c556838a9d2b1f482fa5ead,1408376,,,,,,1408376,True,False,inactive,1425915877,,the-connection-algorithm,True,successful,1418284742,1.0,https://www.kickstarter.com/projects/2053077222/the-connection-algorithm?ref=category,https://www.kickstarter.com/projects/2053077222/the-connection-algorithm/rewards,16825.0,33.1469444444
23762,75,"An original widebody pinball machine, with new features and game modes.",12,Games,,9,games,http://www.kickstarter.com/discover/categories/games,US,1401241119,https://d15chbti7ht62o.cloudfront.net/avatars/8263336/VonnieDfacebookprofilepic.medium.jpg?1403740024,https://d15chbti7ht62o.cloudfront.net/avatars/8263336/VonnieDfacebookprofilepic.small.jpg?1403740024,https://d15chbti7ht62o.cloudfront.net/avatars/8263336/VonnieDfacebookprofilepic.thumb.jpg?1403740024,2065029795,Vonnie D Pinball,,https://api.kickstarter.com/v1/users/2065029795?signature=1428052348.21000b297d3c9ea37132e94f88c871c7b7669257,https://www.kickstarter.com/profile/2065029795,USD,$,True,1406336928,False,100000.0,1272513705,1403744928,US,"Columbia, MO",2383559.0,False,Columbia,"Columbia, MO",columbia-mo,MO,Town,https://api.kickstarter.com/v1/discover?signature=1428019102.bc134463b4f45338f28986fb3c64ebe82b5465dd&woe_id=2383559,https://www.kickstarter.com/discover/places/columbia-mo,https://www.kickstarter.com/locations/columbia-mo,Pinball Gremlins Pinball Machine,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-1024x768.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-1536x1152.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-ed.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-full.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-little.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-med.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-small.jpg?1406330363,https://d15chbti7ht62o.cloudfront.net/projects/1018233/photo-thumb.jpg?1406330363,104050.55,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1018233/photo-original.png?v=1406330363&w=1536&h=1152&fit=crop&auto=format&lossless=true&s=e3f7b008183a8db174ac81d0c9402984,1041705,,,,,,1041705,True,False,inactive,1425915858,,pinball-gremlins-pinball-machine,True,successful,1406336928,1.0,https://www.kickstarter.com/projects/2065029795/pinball-gremlins-pinball-machine?ref=category,https://www.kickstarter.com/projects/2065029795/pinball-gremlins-pinball-machine/rewards,104050.55,30.0
12359,125,"For 17 yrs, women in Chile’s northern Atacama desert searched for their loved ones executed or disappeared after the Sept 11, 1973 coup",15,Photography,,12,photography,http://www.kickstarter.com/discover/categories/photography,US,1336574918,https://d15chbti7ht62o.cloudfront.net/avatars/2351853/Picture%201.medium.jpg?1337105108,https://d15chbti7ht62o.cloudfront.net/avatars/2351853/Picture%201.small.jpg?1337105108,https://d15chbti7ht62o.cloudfront.net/avatars/2351853/Picture%201.thumb.jpg?1337105108,1756888157,Paula Allen,,https://api.kickstarter.com/v1/users/1756888157?signature=1428051343.f29af0d78faf5e5c10edab0b8054dc474f0cb654,https://www.kickstarter.com/profile/1756888157,USD,$,True,1340897764,False,10000.0,1015793083,1338305764,CL,"Calama, Chile",349875.0,False,Calama,"Calama, Chile",calama-calama-cl,Antofagasta Region,Town,https://api.kickstarter.com/v1/discover?signature=1428019280.c75f36c95ecb19cb42ae982eb7360d68eba063e9&woe_id=349875,https://www.kickstarter.com/discover/places/calama-calama-cl,https://www.kickstarter.com/locations/calama-calama-cl,Flowers in The Desert: The Search for Chile's Disappeared,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-1024x768.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-1536x1152.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-ed.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-full.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-little.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-med.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-small.jpg?1397781805,https://d15chbti7ht62o.cloudfront.net/projects/177102/photo-thumb.jpg?1397781805,13037.73,,,,0.8,,,https://ksr-ugc.imgix.net/projects/177102/photo-original.jpg?v=1397781805&w=1536&h=1152&fit=crop&auto=format&q=92&s=90d1a89fb9ec939f6a58797c7cae911c,181229,,,,,,181229,True,False,inactive,1425915810,,flowers-in-the-desert-the-search-for-chiles-disapp,True,successful,1340897764,1.0,https://www.kickstarter.com/projects/1756888157/flowers-in-the-desert-the-search-for-chiles-disapp?ref=category,https://www.kickstarter.com/projects/1756888157/flowers-in-the-desert-the-search-for-chiles-disapp/rewards,13037.73,30.0
